"","nct_id","x"
"51253","NCT00927342","Other"
"51254","NCT00927355","Drug"
"51255","NCT00927368","Procedure"
"51256","NCT00927394","Drug"
"51257","NCT00927407","Drug"
"51258","NCT00927446","Procedure"
"51259","NCT00927459","Drug"
"51260","NCT00927472","Drug"
"51261","NCT00927498","Drug"
"51262","NCT00927524","Drug"
"51263","NCT00927537","Drug"
"51264","NCT00927563","Drug"
"51265","NCT00927576","Behavioral"
"51266","NCT00927589","Drug"
"51267","NCT00927602","Drug"
"51268","NCT00927628","Procedure"
"51269","NCT00927641","Drug"
"51270","NCT00927654","Drug"
"51271","NCT00927667","Procedure"
"51272","NCT00927693","Other"
"51273","NCT00927706","Device"
"51274","NCT00927732","Drug"
"51275","NCT00927745","Device"
"51276","NCT00927758","Drug"
"51277","NCT00927784","Biological"
"51278","NCT00927810","Drug"
"51279","NCT00927823","Drug"
"51280","NCT00927836","Biological"
"51281","NCT00927849","Procedure"
"51282","NCT00927862","Genetic"
"51283","NCT00927875","Drug"
"51284","NCT00927888","Drug"
"51285","NCT00927901","Drug"
"51286","NCT00927914","Drug"
"51287","NCT00927927","Drug"
"51288","NCT00927940","Device"
"51289","NCT00927953","Biological"
"51290","NCT00927966","Drug"
"51291","NCT00927979","Drug"
"51292","NCT00927992","Other"
"51293","NCT00928005","Behavioral"
"51294","NCT00928018","Drug"
"51295","NCT00928057","Device"
"51296","NCT00928070","Drug"
"51297","NCT00928083","Drug"
"51298","NCT00928109","Behavioral"
"51299","NCT00928148","Drug"
"51300","NCT00928174","Drug"
"51301","NCT00928187","Drug"
"51302","NCT00928200","Drug"
"51303","NCT00928226","Procedure"
"51304","NCT00928252","Drug"
"51305","NCT00928265","Device"
"51306","NCT00928278","Drug"
"51307","NCT00928291","Other"
"51308","NCT00928304","Drug"
"51309","NCT00928317","Drug"
"51310","NCT00928330","Drug"
"51311","NCT00928343","Drug"
"51312","NCT00928395","Device"
"51313","NCT00928408","Drug"
"51314","NCT00928421","Drug"
"51315","NCT00928434","Drug"
"51316","NCT00928447","Drug"
"51317","NCT00928486","Drug"
"51318","NCT00928512","Drug"
"51319","NCT00928538","Other"
"51320","NCT00928551","Drug"
"51321","NCT00928564","Drug"
"51322","NCT00928590","Drug"
"51323","NCT00928629","Procedure"
"51324","NCT00928642","Drug"
"51325","NCT00928655","Drug"
"51326","NCT00928668","Drug"
"51327","NCT00928681","Biological"
"51328","NCT00928694","Drug"
"51329","NCT00928707","Drug"
"51330","NCT00928720","Device"
"51331","NCT00928733","Device"
"51332","NCT00928746","Device"
"51333","NCT00928772","Device"
"51334","NCT00928785","Biological"
"51335","NCT00928798","Drug"
"51336","NCT00928811","Drug"
"51337","NCT00928824","Dietary Supplement"
"51338","NCT00928837","Dietary Supplement"
"51339","NCT00928889","Drug"
"51340","NCT00928902","Drug"
"51341","NCT00928915","Drug"
"51342","NCT00928928","Procedure"
"51343","NCT00928941","Behavioral"
"51344","NCT00928954","Drug"
"51345","NCT00928967","Drug"
"51346","NCT00928980","Behavioral"
"51347","NCT00929019","Biological"
"51348","NCT00929032","Radiation"
"51349","NCT00929058","Drug"
"51350","NCT00929071","Device"
"51351","NCT00929084","Other"
"51352","NCT00929110","Drug"
"51353","NCT00929123","Procedure"
"51354","NCT00929136","Biological"
"51355","NCT00929162","Drug"
"51356","NCT00929175","Device"
"51357","NCT00929188","Drug"
"51358","NCT00929201","Drug"
"51359","NCT00929240","Drug"
"51360","NCT00929253","Drug"
"51361","NCT00929266","Biological"
"51362","NCT00929279","Drug"
"51363","NCT00929292","Other"
"51364","NCT00929305","Device"
"51365","NCT00929331","Biological"
"51366","NCT00929344","Drug"
"51367","NCT00929357","Drug"
"51368","NCT00929370","Drug"
"51369","NCT00929383","Device"
"51370","NCT00929396","Biological"
"51371","NCT00929409","Drug"
"51372","NCT00929474","Device"
"51373","NCT00929487","Device"
"51374","NCT00929500","Behavioral"
"51375","NCT00929526","Procedure"
"51376","NCT00929539","Drug"
"51377","NCT00929552","Dietary Supplement"
"51378","NCT00929578","Drug"
"51379","NCT00929591","Drug"
"51380","NCT00929604","Other"
"51381","NCT00929630","Procedure"
"51382","NCT00929643","Other"
"51383","NCT00929656","Procedure"
"51384","NCT00929669","Drug"
"51385","NCT00929682","Drug"
"51386","NCT00929695","Drug"
"51387","NCT00929708","Drug"
"51388","NCT00929721","Procedure"
"51389","NCT00929734","Drug"
"51390","NCT00929773","Device"
"51391","NCT00929799","Drug"
"51392","NCT00929851","Drug"
"51393","NCT00929864","Drug"
"51394","NCT00929877","Drug"
"51395","NCT00929903","Other"
"51396","NCT00929929","Dietary Supplement"
"51397","NCT00929942","Device"
"51398","NCT00929968","Biological"
"51399","NCT00929981","Drug"
"51400","NCT00929994","Behavioral"
"51401","NCT00930020","Drug"
"51402","NCT00930046","Device"
"51403","NCT00930059","Drug"
"51404","NCT00930072","Drug"
"51405","NCT00930085","Other"
"51406","NCT00930098","Drug"
"51407","NCT00930111","Other"
"51408","NCT00930124","Procedure"
"51409","NCT00930137","Other"
"51410","NCT00930150","Behavioral"
"51411","NCT00930163","Drug"
"51412","NCT00930176","Biological"
"51413","NCT00930202","Drug"
"51414","NCT00930215","Drug"
"51415","NCT00930241","Drug"
"51416","NCT00930254","Procedure"
"51417","NCT00930293","Behavioral"
"51418","NCT00930306","Drug"
"51419","NCT00930319","Other"
"51420","NCT00930332","Drug"
"51421","NCT00930345","Drug"
"51422","NCT00930358","Drug"
"51423","NCT00930371","Other"
"51424","NCT00930410","Procedure"
"51425","NCT00930436","Drug"
"51426","NCT00930449","Other"
"51427","NCT00930462","Device"
"51428","NCT00930488","Drug"
"51429","NCT00930514","Drug"
"51430","NCT00930527","Dietary Supplement"
"51431","NCT00930553","Biological"
"51432","NCT00930605","Drug"
"51433","NCT00930618","Drug"
"51434","NCT00930631","Drug"
"51435","NCT00930644","Drug"
"51436","NCT00930670","Drug"
"51437","NCT00930683","Drug"
"51438","NCT00930696","Procedure"
"51439","NCT00930709","Drug"
"51440","NCT00930722","Drug"
"51441","NCT00930748","Device"
"51442","NCT00930761","Behavioral"
"51443","NCT00930774","Device"
"51444","NCT00930787","Device"
"51445","NCT00930800","Other"
"51446","NCT00930813","Device"
"51447","NCT00930839","Drug"
"51448","NCT00930865","Drug"
"51449","NCT00930878","Device"
"51450","NCT00930891","Drug"
"51451","NCT00930917","Device"
"51452","NCT00930930","Drug"
"51453","NCT00930943","Drug"
"51454","NCT00930956","Dietary Supplement"
"51455","NCT00930969","Device"
"51456","NCT00930982","Drug"
"51457","NCT00931008","Drug"
"51458","NCT00931021","Drug"
"51459","NCT00931034","Behavioral"
"51460","NCT00931060","Dietary Supplement"
"51461","NCT00931073","Drug"
"51462","NCT00931112","Other"
"51463","NCT00931138","Drug"
"51464","NCT00931151","Dietary Supplement"
"51465","NCT00931164","Drug"
"51466","NCT00931177","Other"
"51467","NCT00931203","Drug"
"51468","NCT00931216","Procedure"
"51469","NCT00931242","Drug"
"51470","NCT00931268","Device"
"51471","NCT00931281","Drug"
"51472","NCT00931294","Behavioral"
"51473","NCT00931307","Device"
"51474","NCT00931333","Procedure"
"51475","NCT00931346","Drug"
"51476","NCT00931359","Device"
"51477","NCT00931372","Drug"
"51478","NCT00931385","Drug"
"51479","NCT00931411","Other"
"51480","NCT00931437","Dietary Supplement"
"51481","NCT00931463","Drug"
"51482","NCT00931476","Drug"
"51483","NCT00931489","Drug"
"51484","NCT00931515","Device"
"51485","NCT00931528","Drug"
"51486","NCT00931541","Drug"
"51487","NCT00931554","Procedure"
"51488","NCT00931567","Biological"
"51489","NCT00931580","Dietary Supplement"
"51490","NCT00931606","Biological"
"51491","NCT00931632","Drug"
"51492","NCT00931645","Procedure"
"51493","NCT00931671","Other"
"51494","NCT00931697","Drug"
"51495","NCT00931710","Drug"
"51496","NCT00931723","Drug"
"51497","NCT00931736","Drug"
"51498","NCT00931749","Device"
"51499","NCT00931762","Drug"
"51500","NCT00931775","Drug"
"51501","NCT00931788","Drug"
"51502","NCT00931801","Drug"
"51503","NCT00931814","Other"
"51504","NCT00931827","Drug"
"51505","NCT00931853","Drug"
"51506","NCT00931866","Drug"
"51507","NCT00931879","Drug"
"51508","NCT00931892","Dietary Supplement"
"51509","NCT00931918","Drug"
"51510","NCT00931944","Drug"
"51511","NCT00931996","Drug"
"51512","NCT00932022","Drug"
"51513","NCT00932035","Procedure"
"51514","NCT00932061","Other"
"51515","NCT00932074","Drug"
"51516","NCT00932087","Procedure"
"51517","NCT00932100","Drug"
"51518","NCT00932113","Drug"
"51519","NCT00932126","Drug"
"51520","NCT00932152","Drug"
"51521","NCT00932165","Drug"
"51522","NCT00932191","Procedure"
"51523","NCT00932204","Device"
"51524","NCT00932230","Other"
"51525","NCT00932256","Drug"
"51526","NCT00932282","Drug"
"51527","NCT00932295","Other"
"51528","NCT00932308","Dietary Supplement"
"51529","NCT00932321","Drug"
"51530","NCT00932334","Behavioral"
"51531","NCT00932347","Drug"
"51532","NCT00932373","Drug"
"51533","NCT00932412","Drug"
"51534","NCT00932425","Device"
"51535","NCT00932438","Device"
"51536","NCT00932451","Drug"
"51537","NCT00932477","Drug"
"51538","NCT00932490","Behavioral"
"51539","NCT00932503","Device"
"51540","NCT00932516","Behavioral"
"51541","NCT00932529","Drug"
"51542","NCT00932555","Biological"
"51543","NCT00932581","Other"
"51544","NCT00932607","Drug"
"51545","NCT00932620","Drug"
"51546","NCT00932646","Drug"
"51547","NCT00932659","Device"
"51548","NCT00932672","Behavioral"
"51549","NCT00932685","Drug"
"51550","NCT00932698","Drug"
"51551","NCT00932724","Drug"
"51552","NCT00932737","Drug"
"51553","NCT00932750","Dietary Supplement"
"51554","NCT00932802","Drug"
"51555","NCT00932828","Drug"
"51556","NCT00932841","Other"
"51557","NCT00932867","Drug"
"51558","NCT00932893","Drug"
"51559","NCT00932919","Behavioral"
"51560","NCT00932945","Drug"
"51561","NCT00932971","Drug"
"51562","NCT00932984","Drug"
"51563","NCT00932997","Behavioral"
"51564","NCT00933036","Device"
"51565","NCT00933049","Drug"
"51566","NCT00933062","Drug"
"51567","NCT00933075","Drug"
"51568","NCT00933088","Other"
"51569","NCT00933114","Procedure"
"51570","NCT00933127","Other"
"51571","NCT00933153","Dietary Supplement"
"51572","NCT00933166","Device"
"51573","NCT00933179","Drug"
"51574","NCT00933192","Device"
"51575","NCT00933218","Dietary Supplement"
"51576","NCT00933244","Dietary Supplement"
"51577","NCT00933257","Drug"
"51578","NCT00933270","Device"
"51579","NCT00933283","Drug"
"51580","NCT00933309","Drug"
"51581","NCT00933322","Dietary Supplement"
"51582","NCT00933335","Biological"
"51583","NCT00933361","Drug"
"51584","NCT00933374","Drug"
"51585","NCT00933387","Drug"
"51586","NCT00933413","Drug"
"51587","NCT00933426","Drug"
"51588","NCT00933439","Drug"
"51589","NCT00933452","Drug"
"51590","NCT00933504","Drug"
"51591","NCT00933517","Drug"
"51592","NCT00933530","Drug"
"51593","NCT00933543","Drug"
"51594","NCT00933556","Dietary Supplement"
"51595","NCT00933569","Drug"
"51596","NCT00933582","Drug"
"51597","NCT00933608","Drug"
"51598","NCT00933621","Procedure"
"51599","NCT00933634","Procedure"
"51600","NCT00933686","Drug"
"51601","NCT00933699","Drug"
"51602","NCT00933712","Drug"
"51603","NCT00933725","Other"
"51604","NCT00933777","Drug"
"51605","NCT00933816","Drug"
"51606","NCT00933829","Procedure"
"51607","NCT00933842","Drug"
"51608","NCT00933855","Behavioral"
"51609","NCT00933868","Drug"
"51610","NCT00933881","Other"
"51611","NCT00933894","Drug"
"51612","NCT00933907","Drug"
"51613","NCT00933920","Drug"
"51614","NCT00933933","Device"
"51615","NCT00933946","Drug"
"51616","NCT00933959","Behavioral"
"51617","NCT00933972","Drug"
"51618","NCT00933985","Drug"
"51619","NCT00933998","Other"
"51620","NCT00934011","Other"
"51621","NCT00934024","Drug"
"51622","NCT00934050","Drug"
"51623","NCT00934063","Drug"
"51624","NCT00934089","Drug"
"51625","NCT00934102","Device"
"51626","NCT00934128","Device"
"51627","NCT00934141","Other"
"51628","NCT00934154","Drug"
"51629","NCT00934180","Drug"
"51630","NCT00934206","Behavioral"
"51631","NCT00934232","Drug"
"51632","NCT00934245","Biological"
"51633","NCT00934271","Radiation"
"51634","NCT00934284","Other"
"51635","NCT00934323","Drug"
"51636","NCT00934336","Other"
"51637","NCT00934362","Drug"
"51638","NCT00934375","Drug"
"51639","NCT00934414","Drug"
"51640","NCT00934440","Drug"
"51641","NCT00934453","Biological"
"51642","NCT00934466","Drug"
"51643","NCT00934479","Drug"
"51644","NCT00934492","Drug"
"51645","NCT00934518","Radiation"
"51646","NCT00934544","Drug"
"51647","NCT00934570","Drug"
"51648","NCT00934583","Behavioral"
"51649","NCT00934596","Procedure"
"51650","NCT00934622","Device"
"51651","NCT00934635","Drug"
"51652","NCT00934648","Drug"
"51653","NCT00934674","Drug"
"51654","NCT00934687","Other"
"51655","NCT00934700","Other"
"51656","NCT00934713","Drug"
"51657","NCT00934739","Drug"
"51658","NCT00934752","Device"
"51659","NCT00934778","Procedure"
"51660","NCT00934791","Drug"
"51661","NCT00934804","Device"
"51662","NCT00934817","Drug"
"51663","NCT00934830","Drug"
"51664","NCT00934843","Drug"
"51665","NCT00934856","Drug"
"51666","NCT00934882","Drug"
"51667","NCT00934895","Drug"
"51668","NCT00934921","Drug"
"51669","NCT00934934","Other"
"51670","NCT00934947","Drug"
"51671","NCT00934973","Drug"
"51672","NCT00934986","Other"
"51673","NCT00934999","Procedure"
"51674","NCT00935025","Drug"
"51675","NCT00935051","Other"
"51676","NCT00935064","Drug"
"51677","NCT00935077","Other"
"51678","NCT00935103","Behavioral"
"51679","NCT00935129","Device"
"51680","NCT00935168","Drug"
"51681","NCT00935181","Behavioral"
"51682","NCT00935194","Drug"
"51683","NCT00935207","Other"
"51684","NCT00935220","Drug"
"51685","NCT00935259","Drug"
"51686","NCT00935272","Device"
"51687","NCT00935298","Drug"
"51688","NCT00935311","Drug"
"51689","NCT00935337","Behavioral"
"51690","NCT00935350","Dietary Supplement"
"51691","NCT00935376","Behavioral"
"51692","NCT00935389","Drug"
"51693","NCT00935402","Behavioral"
"51694","NCT00935415","Drug"
"51695","NCT00935441","Behavioral"
"51696","NCT00935467","Drug"
"51697","NCT00935480","Drug"
"51698","NCT00935493","Drug"
"51699","NCT00935506","Drug"
"51700","NCT00935532","Drug"
"51701","NCT00935545","Biological"
"51702","NCT00935584","Behavioral"
"51703","NCT00935610","Dietary Supplement"
"51704","NCT00935623","Biological"
"51705","NCT00935649","Device"
"51706","NCT00935662","Drug"
"51707","NCT00935688","Other"
"51708","NCT00935701","Device"
"51709","NCT00935727","Other"
"51710","NCT00935766","Drug"
"51711","NCT00935792","Drug"
"51712","NCT00935818","Drug"
"51713","NCT00935831","Drug"
"51714","NCT00935844","Drug"
"51715","NCT00935857","Device"
"51716","NCT00935870","Device"
"51717","NCT00935883","Drug"
"51718","NCT00935922","Dietary Supplement"
"51719","NCT00935961","Drug"
"51720","NCT00935987","Drug"
"51721","NCT00936000","Dietary Supplement"
"51722","NCT00936039","Behavioral"
"51723","NCT00936065","Drug"
"51724","NCT00936091","Drug"
"51725","NCT00936117","Drug"
"51726","NCT00936130","Procedure"
"51727","NCT00936143","Drug"
"51728","NCT00936156","Drug"
"51729","NCT00936169","Procedure"
"51730","NCT00936221","Drug"
"51731","NCT00936247","Drug"
"51732","NCT00936260","Drug"
"51733","NCT00936286","Device"
"51734","NCT00936299","Drug"
"51735","NCT00936338","Behavioral"
"51736","NCT00936351","Behavioral"
"51737","NCT00936377","Drug"
"51738","NCT00936403","Drug"
"51739","NCT00936416","Procedure"
"51740","NCT00936429","Biological"
"51741","NCT00936442","Drug"
"51742","NCT00936468","Biological"
"51743","NCT00936494","Procedure"
"51744","NCT00936520","Drug"
"51745","NCT00936559","Biological"
"51746","NCT00936572","Procedure"
"51747","NCT00936585","Other"
"51748","NCT00936598","Drug"
"51749","NCT00936624","Drug"
"51750","NCT00936637","Other"
"51751","NCT00936650","Drug"
"51752","NCT00936676","Drug"
"51753","NCT00936689","Procedure"
"51754","NCT00936702","Drug"
"51755","NCT00936715","Drug"
"51756","NCT00936741","Drug"
"51757","NCT00936754","Dietary Supplement"
"51758","NCT00936780","Device"
"51759","NCT00936793","Drug"
"51760","NCT00936871","Drug"
"51761","NCT00936884","Drug"
"51762","NCT00936897","Drug"
"51763","NCT00936910","Drug"
"51764","NCT00936949","Procedure"
"51765","NCT00936962","Biological"
"51766","NCT00936975","Radiation"
"51767","NCT00936988","Drug"
"51768","NCT00937014","Other"
"51769","NCT00937027","Drug"
"51770","NCT00937040","Drug"
"51771","NCT00937053","Other"
"51772","NCT00937079","Other"
"51773","NCT00937105","Device"
"51774","NCT00937157","Drug"
"51775","NCT00937196","Drug"
"51776","NCT00937222","Dietary Supplement"
"51777","NCT00937235","Drug"
"51778","NCT00937274","Other"
"51779","NCT00937287","Other"
"51780","NCT00937313","Other"
"51781","NCT00937326","Drug"
"51782","NCT00937339","Device"
"51783","NCT00937352","Drug"
"51784","NCT00937378","Drug"
"51785","NCT00937391","Drug"
"51786","NCT00937404","Biological"
"51787","NCT00937430","Other"
"51788","NCT00937443","Other"
"51789","NCT00937456","Procedure"
"51790","NCT00937469","Behavioral"
"51791","NCT00937482","Drug"
"51792","NCT00937495","Drug"
"51793","NCT00937521","Biological"
"51794","NCT00937534","Drug"
"51795","NCT00937560","Drug"
"51796","NCT00937599","Dietary Supplement"
"51797","NCT00937612","Radiation"
"51798","NCT00937625","Biological"
"51799","NCT00937638","Dietary Supplement"
"51800","NCT00937651","Drug"
"51801","NCT00937664","Drug"
"51802","NCT00937677","Drug"
"51803","NCT00937703","Device"
"51804","NCT00937742","Dietary Supplement"
"51805","NCT00937768","Drug"
"51806","NCT00937781","Genetic"
"51807","NCT00937794","Behavioral"
"51808","NCT00937807","Drug"
"51809","NCT00937820","Drug"
"51810","NCT00937833","Procedure"
"51811","NCT00937846","Drug"
"51812","NCT00937859","Drug"
"51813","NCT00937872","Drug"
"51814","NCT00937898","Dietary Supplement"
"51815","NCT00937911","Drug"
"51816","NCT00937950","Procedure"
"51817","NCT00937963","Dietary Supplement"
"51818","NCT00937976","Procedure"
"51819","NCT00937989","Other"
"51820","NCT00938015","Other"
"51821","NCT00938041","Biological"
"51822","NCT00938067","Behavioral"
"51823","NCT00938080","Biological"
"51824","NCT00938093","Behavioral"
"51825","NCT00938132","Drug"
"51826","NCT00938158","Biological"
"51827","NCT00938184","Drug"
"51828","NCT00938197","Drug"
"51829","NCT00938210","Procedure"
"51830","NCT00938236","Drug"
"51831","NCT00938249","Dietary Supplement"
"51832","NCT00938262","Drug"
"51833","NCT00938275","Drug"
"51834","NCT00938288","Drug"
"51835","NCT00938301","Drug"
"51836","NCT00938314","Drug"
"51837","NCT00938327","Biological"
